date,total_supply,USDT,USDC
2020-01-01,4164162469.0,3198834653.0,516597712.0
2020-01-02,4165317677.0,3200978653.0,514892050.0
2020-01-03,5254668680.0,4288898575.0,519915526.0
2020-01-04,5309445438.0,4283023028.0,518840356.0
2020-01-05,5313639002.0,4287220841.0,518952466.0
2020-01-06,5307665901.0,4281391701.0,517973272.0
2020-01-07,5316662384.0,4285344129.0,513964831.0
2020-01-08,5295913229.0,4279309317.0,490317289.0
2020-01-09,5267101550.0,4273984481.0,469784290.0
2020-01-10,5265618826.0,4286942072.0,461732415.0
2020-01-11,5251478483.0,4288341143.0,458520665.0
2020-01-12,5226712649.0,4273319340.0,448892630.0
2020-01-13,5237537662.0,4281347850.0,449197501.0
2020-01-14,5223177049.0,4282360330.0,447171710.0
2020-01-15,5208501013.0,4278526948.0,432020884.0
2020-01-16,5226792450.0,4286133433.0,452134110.0
2020-01-17,5224192960.0,4277820758.0,448456801.0
2020-01-18,5216409706.0,4279860810.0,444757303.0
2020-01-19,5213681748.0,4277817642.0,444284972.0
2020-01-20,5218945732.0,4282607058.0,444638589.0
2020-01-21,5213140823.0,4281327773.0,444694131.0
2020-01-22,5211780488.0,4283473428.0,447471889.0
2020-01-23,5219507119.0,4282886404.0,458243977.0
2020-01-24,5207461769.0,4279582980.0,449166380.0
2020-01-25,5218377512.0,4289750201.0,449600266.0
2020-01-26,5212747889.0,4283647991.0,449476884.0
2020-01-27,5215100891.0,4285728294.0,449139167.0
2020-01-28,5205612968.0,4277424754.0,445977555.0
2020-01-29,5233041178.0,4295159219.0,446882008.0
2020-01-30,5217089947.0,4276714294.0,447850721.0
2020-01-31,5219496781.0,4277899663.0,442466921.0
2020-02-01,5215493221.0,4277278308.0,440802894.0
2020-02-02,5217125110.0,4279297792.0,438558615.0
2020-02-03,5221576809.0,4285631682.0,438330505.0
2020-02-04,5227503089.0,4291651783.0,437557126.0
2020-02-05,5213678251.0,4279687870.0,435829632.0
2020-02-06,5207120904.0,4281286726.0,426708639.0
2020-02-07,5213445935.0,4280165006.0,426671374.0
2020-02-08,5203278636.0,4283434129.0,423899681.0
2020-02-09,5207645131.0,4283445364.0,421470435.0
2020-02-10,5234937139.0,4304246879.0,426484983.0
2020-02-11,5216282014.0,4293957672.0,422144696.0
2020-02-12,5214293606.0,4288414306.0,420429610.0
2020-02-13,5209223879.0,4276982478.0,430565815.0
2020-02-14,5217805808.0,4279251913.0,429206851.0
2020-02-15,5216736574.0,4283562617.0,429538978.0
2020-02-16,5216265202.0,4282126676.0,429266918.0
2020-02-17,5225418396.0,4287194543.0,430850992.0
2020-02-18,5234468006.0,4296553112.0,430318295.0
2020-02-19,5219987909.0,4285326171.0,432640417.0
2020-02-20,5219777245.0,4282876600.0,434416693.0
2020-02-21,5217824059.0,4287659835.0,425180739.0
2020-02-22,5223786753.0,4286189910.0,424407128.0
2020-02-23,5223233490.0,4285130709.0,425934495.0
2020-02-24,5232871950.0,4294456127.0,424523238.0
2020-02-25,5211489920.0,4289228245.0,427141133.0
2020-02-26,5209043108.0,4284267567.0,428152155.0
2020-02-27,5204016005.0,4279357851.0,430280212.0
2020-02-28,5227478797.0,4290501477.0,442683071.0
2020-02-29,5220002948.0,4284583526.0,444737275.0
2020-03-01,5215638676.0,4281707678.0,444538918.0
2020-03-02,5221395337.0,4287586058.0,445667652.0
2020-03-03,5222976921.0,4287612679.0,457244830.0
2020-03-04,5236396425.0,4290848897.0,468968353.0
2020-03-05,5235859157.0,4294158069.0,468927308.0
2020-03-06,5219892543.0,4283452585.0,462571693.0
2020-03-07,5234765456.0,4292195690.0,462713792.0
2020-03-08,5233141660.0,4288082507.0,464653647.0
2020-03-09,5203701914.0,4262796415.0,460681051.0
2020-03-10,5239068531.0,4299840153.0,460225304.0
2020-03-11,5240004951.0,4301130617.0,457583949.0
2020-03-12,5266784835.0,4311456649.0,467915568.0
2020-03-13,5291631068.0,4308381652.0,518795788.0
2020-03-14,5379667629.0,4340812840.0,563821752.0
2020-03-15,5317438666.0,4271079465.0,564599306.0
2020-03-16,5382554280.0,4293832554.0,604610635.0
2020-03-17,5400239482.0,4317599420.0,606271146.0
2020-03-18,5415890343.0,4306583145.0,626587117.0
2020-03-19,5349324395.0,4231721926.0,628140653.0
2020-03-20,5431947001.0,4294893981.0,651712527.0
2020-03-21,5472107791.0,4342066152.0,646624347.0
2020-03-22,5426181674.0,4274759423.0,668188337.0
2020-03-23,5451439295.0,4298879010.0,669658761.0
2020-03-24,5470600812.0,4298542913.0,670753144.0
2020-03-25,5489907859.0,4287070634.0,689313852.0
2020-03-26,5514391618.0,4304355951.0,688998448.0
2020-03-27,5500186845.0,4300196109.0,686111344.0
2020-03-28,5477220727.0,4285259142.0,685378083.0
2020-03-29,5488406930.0,4291651285.0,689133981.0
2020-03-30,5495536859.0,4298897388.0,693876956.0
2020-03-31,5489101190.0,4303567262.0,691237918.0
2020-04-01,5475221746.0,4282455239.0,693220681.0
2020-04-02,5497816074.0,4298464572.0,695999747.0
2020-04-03,7508836912.0,6308898014.0,693825978.0
2020-04-04,7550852484.0,6345586550.0,702995459.0
2020-04-05,7545887976.0,6341175558.0,702183762.0
2020-04-06,7560767240.0,6357859575.0,700351786.0
2020-04-07,7539495944.0,6348996817.0,686220119.0
2020-04-08,7536601640.0,6337540895.0,697129228.0
2020-04-09,7556608644.0,6342789173.0,713025412.0
2020-04-10,7567816100.0,6351749244.0,711749677.0
2020-04-11,7574038685.0,6360286246.0,710557997.0
2020-04-12,7573550113.0,6358136926.0,710605126.0
2020-04-13,7585847629.0,6360712294.0,717420224.0
2020-04-14,7577266826.0,6342632339.0,725680674.0
2020-04-15,7601649051.0,6353107085.0,735203086.0
2020-04-16,7583101059.0,6338368646.0,735988497.0
2020-04-17,7806800292.0,6367320936.0,731850213.0
2020-04-18,7789273679.0,6354943648.0,725926636.0
2020-04-19,7788091313.0,6348280713.0,728802965.0
2020-04-20,7811137265.0,6370176429.0,726847322.0
2020-04-21,7818340695.0,6369201538.0,735999651.0
2020-04-22,7798377533.0,6355845853.0,725055954.0
2020-04-23,8574121508.0,7133234308.0,726234993.0
2020-04-24,8539810331.0,7101969334.0,731974511.0
2020-04-25,8559269936.0,7109426016.0,753828820.0
2020-04-26,8590997623.0,7125314350.0,756062774.0
2020-04-27,8611982495.0,7139857877.0,755111871.0
2020-04-28,8619637269.0,7149322731.0,752281854.0
2020-04-29,8587374275.0,7134423240.0,731366478.0
2020-04-30,9133643922.0,7692068637.0,726001388.0
2020-05-01,9126616215.0,7699585322.0,726339842.0
2020-05-02,9193487129.0,7792729873.0,712603897.0
2020-05-03,9214328487.0,7801751804.0,711461082.0
2020-05-04,9241219478.0,7820865420.0,710346519.0
2020-05-05,9216369498.0,7790956108.0,710793062.0
2020-05-06,9300267684.0,7861206043.0,714139098.0
2020-05-07,9370846579.0,7930935317.0,711778609.0
2020-05-08,9534829405.0,8079054026.0,722023647.0
2020-05-09,9610103240.0,8155833352.0,721261346.0
2020-05-10,9771974386.0,8313422574.0,722268680.0
2020-05-11,9934841168.0,8473215859.0,746986295.0
2020-05-12,9948283082.0,8491686231.0,745026108.0
2020-05-13,10101513689.0,8640172742.0,748338008.0
2020-05-14,10121541499.0,8634423670.0,769698234.0
2020-05-15,10249298855.0,8807791057.0,726205938.0
2020-05-16,10305047147.0,8864847685.0,727130463.0
2020-05-17,10326166033.0,8887329333.0,724661419.0
2020-05-18,10418667342.0,8975796528.0,726279461.0
2020-05-19,10391147030.0,8946398316.0,724994741.0
2020-05-20,10360655546.0,8925141349.0,726086024.0
2020-05-21,10391787908.0,8949763768.0,733473516.0
2020-05-22,10370369783.0,8937031687.0,730845883.0
2020-05-23,10347893082.0,8904835043.0,730001403.0
2020-05-24,10354426866.0,8912893844.0,730880485.0
2020-05-25,10426967666.0,8973070176.0,728156160.0
2020-05-26,10469104545.0,9005148940.0,738174061.0
2020-05-27,10459958289.0,9000991564.0,738446277.0
2020-05-28,10488321003.0,9015071778.0,740107623.0
2020-05-29,10505974269.0,9034880313.0,744293975.0
2020-05-30,10503235179.0,9046743741.0,746020198.0
2020-05-31,10569214749.0,9107846025.0,747124387.0
2020-06-01,10538152490.0,9087003496.0,732150217.0
2020-06-02,10570960469.0,9131206431.0,729757861.0
2020-06-03,10655156494.0,9212094571.0,741158313.0
2020-06-04,10679144252.0,9223480386.0,737553656.0
2020-06-05,10721790399.0,9264926474.0,739424343.0
2020-06-06,10721947248.0,9267985509.0,738419598.0
2020-06-07,10745559218.0,9281349701.0,740762681.0
2020-06-08,10771315119.0,9304968055.0,739704499.0
2020-06-09,10806649144.0,9330982637.0,745158033.0
2020-06-10,10813173850.0,9350784918.0,744872916.0
2020-06-11,10874186855.0,9408692693.0,733633527.0
2020-06-12,10888632100.0,9436245877.0,734705830.0
2020-06-13,10951465621.0,9486299303.0,733293831.0
2020-06-14,10957871607.0,9481923030.0,742538868.0
2020-06-15,10965111646.0,9493593133.0,742292747.0
2020-06-16,10976327901.0,9518736918.0,752372162.0
2020-06-17,11029191069.0,9544643009.0,771764657.0
2020-06-18,11059352876.0,9549847480.0,802944493.0
2020-06-19,11111778777.0,9574951885.0,830636248.0
2020-06-20,11204610239.0,9614392470.0,882367707.0
2020-06-21,11251934737.0,9627169919.0,912533594.0
2020-06-22,11273784138.0,9622223222.0,933298872.0
2020-06-23,11321533510.0,9630499943.0,951762279.0
2020-06-24,11278342437.0,9601992527.0,945441841.0
2020-06-25,11293730318.0,9615414191.0,940124658.0
2020-06-26,11278284622.0,9592877640.0,941549149.0
2020-06-27,11314086131.0,9629325844.0,953580579.0
2020-06-28,11356566314.0,9638700261.0,984604097.0
2020-06-29,11362578304.0,9634384875.0,984899581.0
2020-06-30,11340637525.0,9628668055.0,981974100.0
2020-07-01,11364966592.0,9637841653.0,986360474.0
2020-07-02,11407164039.0,9639104881.0,1001687048.0
2020-07-03,11412728411.0,9647929508.0,998027103.0
2020-07-04,11464409502.0,9643357747.0,1039334176.0
2020-07-05,11529904626.0,9704261208.0,1038416512.0
2020-07-06,11546314438.0,9708811153.0,1039017303.0
2020-07-07,11564186935.0,9712908096.0,1046503700.0
2020-07-08,11594686617.0,9734760496.0,1045241768.0
2020-07-09,11636318095.0,9736967713.0,1069778242.0
2020-07-10,11680727643.0,9783869273.0,1092234884.0
2020-07-11,11705882178.0,9803667487.0,1100018699.0
2020-07-12,11752053854.0,9824421803.0,1108808904.0
2020-07-13,11744415782.0,9823245541.0,1108342350.0
2020-07-14,11761546287.0,9848359866.0,1107133398.0
2020-07-15,11754044965.0,9845335827.0,1100954442.0
2020-07-16,11794138928.0,9858754629.0,1107994136.0
2020-07-17,11810635365.0,9880260498.0,1105670920.0
2020-07-18,11829738730.0,9880407857.0,1105525121.0
2020-07-19,11874298788.0,9884364193.0,1123580301.0
2020-07-20,11949018691.0,9913964260.0,1124222592.0
2020-07-21,11918384608.0,9913573515.0,1109330263.0
2020-07-22,11955733033.0,9921658840.0,1117656662.0
2020-07-23,12077269700.0,10016213022.0,1117412376.0
2020-07-24,12183825803.0,10062892351.0,1111666685.0
2020-07-25,12326729637.0,10162563058.0,1109062844.0
2020-07-26,12351062268.0,10213180914.0,1106484358.0
2020-07-27,12443593229.0,10216671824.0,1166058592.0
2020-07-28,12361914818.0,10163253370.0,1168067160.0
2020-07-29,12665993060.0,10472196877.0,1167917744.0
2020-07-30,12835058562.0,10617855494.0,1165546374.0
2020-07-31,12923775061.0,10707864336.0,1145335232.0
2020-08-01,12974964290.0,10778488967.0,1079713382.0
2020-08-02,13149553905.0,10941249519.0,1087114066.0
2020-08-03,13286257170.0,11062349222.0,1097449797.0
2020-08-04,13340618543.0,11118634671.0,1084969023.0
2020-08-05,13409099131.0,11182209135.0,1082620641.0
2020-08-06,13494155334.0,11252929576.0,1080663525.0
2020-08-07,13582989963.0,11334228794.0,1093371177.0
2020-08-08,13759279354.0,11495140100.0,1108253404.0
2020-08-09,13907432871.0,11578515769.0,1147426900.0
2020-08-10,13991031955.0,11650317902.0,1146087516.0
2020-08-11,14020939556.0,11698790362.0,1123043261.0
2020-08-12,14176850649.0,11858746978.0,1133850754.0
2020-08-13,14249517184.0,11896892578.0,1161006417.0
2020-08-14,14387959017.0,12000642229.0,1177494755.0
2020-08-15,14704135036.0,12238797983.0,1205711262.0
2020-08-16,14690920330.0,12215059078.0,1201078658.0
2020-08-17,14762828345.0,12248808991.0,1202780393.0
2020-08-18,14920456513.0,12392582270.0,1218933979.0
2020-08-19,15185083668.0,12603054668.0,1246578444.0
2020-08-20,15207549637.0,12605339230.0,1276066354.0
2020-08-21,15324600530.0,12660117157.0,1308639524.0
2020-08-22,15456883545.0,12762557154.0,1331937325.0
2020-08-23,15562683894.0,12812234222.0,1337354145.0
2020-08-24,15624440882.0,12830042987.0,1355621233.0
2020-08-25,15655410294.0,12895083176.0,1362784250.0
2020-08-26,15685150712.0,12865507394.0,1382944810.0
2020-08-27,15711484829.0,12858452039.0,1400055981.0
2020-08-28,15888150674.0,13028548270.0,1425062753.0
2020-08-29,15998429901.0,13129348617.0,1426971000.0
2020-08-30,16210161464.0,13302097288.0,1461801399.0
2020-08-31,16249877980.0,13324009301.0,1474977048.0
2020-09-01,15503545349.0,12620037988.0,1477999422.0
2020-09-02,15681224545.0,12740037988.0,1523728181.0
2020-09-03,15958924698.0,12990037988.0,1522951577.0
2020-09-04,16043904271.0,12990037988.0,1586480719.0
2020-09-05,16219819219.0,13140037988.0,1652877903.0
2020-09-06,16284167836.0,13140037988.0,1692102875.0
2020-09-07,16338953018.0,13140037988.0,1732078007.0
2020-09-08,16662368965.0,13390010012.0,1781553302.0
2020-09-09,16652549314.0,13388751547.0,1793153367.0
2020-09-10,16997307259.0,13638751547.0,1837064695.0
2020-09-11,17095801532.0,13638660241.0,1849448528.0
2020-09-12,17190899648.0,13637497824.0,1916836794.0
2020-09-13,17264124875.0,13637497824.0,1956703144.0
2020-09-14,17593658137.0,13887497824.0,1997198304.0
2020-09-15,16734196413.0,12880500640.0,2019501256.0
2020-09-16,17880872965.0,13880500640.0,2077315390.0
2020-09-17,18133590745.0,14130500640.0,2082634563.0
2020-09-18,18362757153.0,14280500640.0,2109682404.0
2020-09-19,18487562250.0,14280500640.0,2180840808.0
2020-09-20,18782992925.0,14430500640.0,2285203417.0
2020-09-21,18864410103.0,14430492515.0,2343766956.0
2020-09-22,18926829029.0,14430472567.0,2394680063.0
2020-09-23,18952830992.0,14430472567.0,2398435328.0
2020-09-24,19035609990.0,14430472567.0,2441320717.0
2020-09-25,19107867033.0,14430472567.0,2507851671.0
2020-09-26,19131769134.0,14430472567.0,2511426370.0
2020-09-27,19218205520.0,14430472567.0,2551406259.0
2020-09-28,19266207943.0,14430472567.0,2600077490.0
2020-09-29,19178539437.0,14430472567.0,2544473188.0
2020-09-30,19186166377.0,14430472567.0,2539063885.0
2020-10-01,19203727536.0,14429839175.0,2533902793.0
2020-10-02,19351283909.0,14579839175.0,2536907170.0
2020-10-03,19432574560.0,14579775579.0,2595297562.0
2020-10-04,19478480243.0,14579775579.0,2638048549.0
2020-10-05,19501127105.0,14579775579.0,2646000562.0
2020-10-06,19519093196.0,14579775579.0,2665620779.0
2020-10-07,19554444878.0,14579775579.0,2673259510.0
2020-10-08,19573092077.0,14579767123.0,2710421277.0
2020-10-09,19847065058.0,14729767123.0,2814977787.0
2020-10-10,19930149740.0,14729767123.0,2818108221.0
2020-10-11,19989315225.0,14729767123.0,2863229268.0
2020-10-12,20011265273.0,14729767123.0,2860196280.0
2020-10-13,20037440721.0,14729767123.0,2848277736.0
2020-10-14,20005951707.0,14729767123.0,2782961334.0
2020-10-15,19992629635.0,14729767123.0,2754688239.0
2020-10-16,19982154567.0,14729767123.0,2744534535.0
2020-10-17,19957812920.0,14729767123.0,2709684291.0
2020-10-18,19950577459.0,14729767123.0,2711217131.0
2020-10-19,19989708762.0,14729767123.0,2733321425.0
2020-10-20,20122766889.0,14879767123.0,2742215968.0
2020-10-21,20451342126.0,15179767123.0,2742213335.0
2020-10-22,20543272392.0,15179767123.0,2809283940.0
2020-10-23,20647854987.0,15329767123.0,2795961177.0
2020-10-24,20628018270.0,15329767123.0,2761552279.0
2020-10-25,20664207765.0,15329767123.0,2792512038.0
2020-10-26,20699873088.0,15329767123.0,2814954554.0
2020-10-27,20781123316.0,15479767123.0,2779249100.0
2020-10-28,20812915068.0,15479767123.0,2816222774.0
2020-10-29,20960807445.0,15629767123.0,2846041041.0
2020-10-30,20997338701.0,15629767123.0,2889404113.0
2020-10-31,21147803214.0,15779767123.0,2893818230.0
2020-11-01,21191896817.0,15774190425.0,2939549019.0
2020-11-02,21208425984.0,15774190425.0,2941916894.0
2020-11-03,21194195144.0,15774190425.0,2946509745.0
2020-11-04,21326677218.0,15924190425.0,2929676641.0
2020-11-05,21282786603.0,15924190425.0,2897362191.0
2020-11-06,21568963624.0,16224180914.0,2884058038.0
2020-11-07,21680645173.0,16372592157.0,2865838041.0
2020-11-08,21714827976.0,16372592157.0,2895866877.0
2020-11-09,21700757871.0,16372592157.0,2883905303.0
2020-11-10,21641731983.0,16372592157.0,2853339941.0
2020-11-11,21810946261.0,16522592157.0,2842054288.0
2020-11-12,22009146195.0,16672592157.0,2845247475.0
2020-11-13,22180642995.0,16872592157.0,2815125574.0
2020-11-14,22210238474.0,16867724989.0,2816030976.0
2020-11-15,22253342316.0,16867724989.0,2834042646.0
2020-11-16,22256154913.0,16867724989.0,2826838956.0
2020-11-17,22391815606.0,17017724989.0,2841311467.0
2020-11-18,22336138621.0,17017724989.0,2789964469.0
2020-11-19,22347205897.0,17017724989.0,2803971652.0
2020-11-20,22526777409.0,17217724989.0,2801881749.0
2020-11-21,22927258882.0,17587724989.0,2815683135.0
2020-11-22,22981182667.0,17587724989.0,2851864799.0
2020-11-23,23045275749.0,17587724989.0,2887621126.0
2020-11-24,23205264813.0,17787724989.0,2877345881.0
2020-11-25,23428524330.0,17987724989.0,2864825051.0
2020-11-26,23436187834.0,17987724989.0,2880745350.0
2020-11-27,23416251815.0,17987724989.0,2900747364.0
2020-11-28,23404238749.0,17987724989.0,2911102924.0
2020-11-29,23549781451.0,17987724989.0,2978517915.0
2020-11-30,23567548424.0,17987724989.0,2974734796.0
2020-12-01,24000906685.0,18387724989.0,2972700925.0
2020-12-02,24193039647.0,18587724989.0,2984040812.0
2020-12-03,24250652609.0,18587724989.0,2972606122.0
2020-12-04,24351898246.0,18587724989.0,2978729977.0
2020-12-05,24559167602.0,18737724989.0,3026963539.0
2020-12-06,24588802799.0,18737724989.0,3050659502.0
2020-12-07,24636169869.0,18737724989.0,3085248974.0
2020-12-08,24567178065.0,18737724989.0,3069719667.0
2020-12-09,24560382372.0,18737724989.0,3083526297.0
2020-12-10,24558004215.0,18737724989.0,3091066781.0
2020-12-11,24712197997.0,18887711955.0,3092572545.0
2020-12-12,24758094496.0,18887511915.0,3146985921.0
2020-12-13,24880984894.0,18887511915.0,3224048173.0
2020-12-14,24933732312.0,18887511915.0,3268275283.0
2020-12-15,25001189257.0,18887511915.0,3283636437.0
2020-12-16,25229672808.0,19087511915.0,3286581087.0
2020-12-17,25363461485.0,19087511915.0,3313438747.0
2020-12-18,25389305921.0,19087511915.0,3288966738.0
2020-12-19,25647401638.0,19287511915.0,3298370829.0
2020-12-20,25789476016.0,19287511915.0,3384564371.0
2020-12-21,25783064077.0,19287511915.0,3364288860.0
2020-12-22,25909947265.0,19437511915.0,3362730619.0
2020-12-23,25889629307.0,19437511915.0,3380941275.0
2020-12-24,26139188438.0,19637511915.0,3448424019.0
2020-12-25,26442765191.0,19837511915.0,3552136986.0
2020-12-26,26477526742.0,19837511915.0,3551176703.0
2020-12-27,26501399265.0,19837511915.0,3562211175.0
2020-12-28,26534254117.0,19837511915.0,3622466443.0
2020-12-29,26781820265.0,20037511915.0,3671915731.0
2020-12-30,26836978455.0,20037511915.0,3716225329.0
2020-12-31,27021165308.0,20037511915.0,3706429867.0
2021-01-01,27366778181.0,20037511915.0,3912904542.0
2021-01-02,28221116049.0,20537511915.0,4108062433.0
2021-01-03,29152627074.0,21337511915.0,4177113741.0
2021-01-04,29427097955.0,21337511915.0,4318339841.0
2021-01-05,29411365672.0,21337511915.0,4358020291.0
2021-01-06,30024050889.0,21937511915.0,4278750212.0
2021-01-07,30932320993.0,22635815112.0,4449904491.0
2021-01-08,31161078319.0,22635815112.0,4577910558.0
2021-01-09,31990585047.0,23335815112.0,4661438740.0
2021-01-10,32225427812.0,23335815112.0,4797659931.0
2021-01-11,32203453610.0,23335781472.0,4739427618.0
2021-01-12,32046774595.0,23335292613.0,4763226681.0
2021-01-13,32483946192.0,23735292613.0,4753023461.0
2021-01-14,32540453027.0,23735292613.0,4783448899.0
2021-01-15,32664197550.0,23735292613.0,4829830036.0
2021-01-16,32763488318.0,23735292613.0,4987046859.0
2021-01-17,32963089324.0,23735292613.0,5077567644.0
2021-01-18,33058402075.0,23735292613.0,5082665837.0
2021-01-19,33542439669.0,24135292613.0,5135636669.0
2021-01-20,33685864903.0,24135292613.0,5225182128.0
2021-01-21,33809063225.0,24135292613.0,5352905443.0
2021-01-22,33798205518.0,24134292613.0,5412225745.0
2021-01-23,34051352229.0,24114508571.0,5524837032.0
2021-01-24,34160376819.0,24114508571.0,5593182559.0
2021-01-25,34285106328.0,24114508571.0,5590009066.0
2021-01-26,34208049043.0,24114487168.0,5473643218.0
2021-01-27,34652923148.0,24514487168.0,5450842922.0
2021-01-28,35354831410.0,24914487168.0,5578912997.0
2021-01-29,36132155024.0,25414487168.0,5764361009.0
2021-01-30,36707647191.0,25812442493.0,5846953423.0
2021-01-31,36761939313.0,25812442493.0,5859422521.0
2021-02-01,37161741180.0,26162355430.0,5910175945.0
2021-02-02,37172967025.0,26162355430.0,5973595281.0
2021-02-03,35645799937.0,24562355430.0,6000843093.0
2021-02-04,38244543425.0,26962355430.0,6147802783.0
2021-02-05,38779284454.0,27312355430.0,6267691040.0
2021-02-06,39911078315.0,28212355430.0,6357013405.0
2021-02-07,40099151437.0,28212355430.0,6474065610.0
2021-02-08,41569033541.0,29612355430.0,6553273763.0
2021-02-09,41724810376.0,29612355430.0,6518000823.0
2021-02-10,43198373724.0,30612355430.0,6745657889.0
2021-02-11,43499689759.0,30712355430.0,6829745740.0
2021-02-12,43752082974.0,30712355430.0,7003477312.0
2021-02-13,44909525632.0,31712355430.0,7101233824.0
2021-02-14,45330355925.0,31712355430.0,7343818601.0
2021-02-15,45481177254.0,31712355430.0,7486771722.0
2021-02-16,45789183843.0,32112355430.0,7443119084.0
2021-02-17,46631174107.0,33112355430.0,7256220480.0
2021-02-18,46817762416.0,33112355430.0,7294788700.0
2021-02-19,47459236272.0,33512355430.0,7388030747.0
2021-02-20,48828596060.0,34312355430.0,7645031944.0
2021-02-21,49299758747.0,34312355430.0,7825613199.0
2021-02-22,49395631236.0,34312355430.0,7803825130.0
2021-02-23,49732124195.0,34312355430.0,8111769166.0
2021-02-24,49772167032.0,34312355430.0,8224938126.0
2021-02-25,50131473525.0,34312355430.0,8407132729.0
2021-02-26,50317586252.0,34312355430.0,8539555760.0
2021-02-27,50696716732.0,34312355430.0,8845426100.0
2021-02-28,50826974836.0,34312355430.0,8940467840.0
2021-03-01,51755828167.0,35062355430.0,9031079353.0
2021-03-02,52187897717.0,35062355430.0,8939495700.0
2021-03-03,53624974809.0,36212355430.0,8865649891.0
2021-03-04,53530685204.0,36212355430.0,8799157458.0
2021-03-05,53659482714.0,36212355430.0,8778991353.0
2021-03-06,54057270266.0,36212355430.0,8932240877.0
2021-03-07,54297902557.0,36212355430.0,9142429930.0
2021-03-08,54218555660.0,36212355430.0,9162719503.0
2021-03-09,54045531893.0,36212355430.0,9110866999.0
2021-03-10,55330300830.0,37212355430.0,9131349703.0
2021-03-11,55871397574.0,37612355430.0,9219625050.0
2021-03-12,55957814044.0,37612355430.0,9300395539.0
2021-03-13,56325568577.0,37612355430.0,9461251916.0
2021-03-14,56363766360.0,37612355430.0,9442060703.0
2021-03-15,57457844146.0,38612355430.0,9516069579.0
2021-03-16,58126765439.0,39212355430.0,9524386934.0
2021-03-17,58201549198.0,39212355430.0,9572795726.0
2021-03-18,58442220479.0,39210524739.0,9677787468.0
2021-03-19,58741266943.0,39210478983.0,9804533357.0
2021-03-20,58995178742.0,39210478983.0,10000638306.0
2021-03-21,60122705759.0,40210478983.0,10033128619.0
2021-03-22,60285081859.0,40210478983.0,10153875602.0
2021-03-23,60620006956.0,40210478983.0,10324918521.0
2021-03-24,60636512514.0,40210478983.0,10308188647.0
2021-03-25,60715096952.0,40210478983.0,10431237710.0
2021-03-26,60927457831.0,40210478983.0,10662669989.0
2021-03-27,62188409611.0,41010478983.0,10833025250.0
2021-03-28,62435862361.0,41010478983.0,10923641969.0
2021-03-29,62632540517.0,41010478983.0,10952357285.0
2021-03-30,62465279399.0,41010478983.0,10770164342.0
2021-03-31,62743091911.0,41010478983.0,10888346539.0
2021-04-01,63840675715.0,42210478983.0,10828130503.0
2021-04-02,63972104367.0,42210478983.0,10910547354.0
2021-04-03,66486739285.0,42210478983.0,10751466471.0
2021-04-04,66844556598.0,42210478983.0,10946433079.0
2021-04-05,67160552624.0,42210478983.0,10918801267.0
2021-04-06,68426282737.0,43410478983.0,11033570163.0
2021-04-07,68437472937.0,43410478983.0,10986219747.0
2021-04-08,69101190338.0,44410478983.0,11033411590.0
2021-04-09,69578799977.0,44410478983.0,11180168578.0
2021-04-10,69965814396.0,44410478983.0,11186033696.0
2021-04-11,70112333984.0,44410478983.0,11166165560.0
2021-04-12,71092997826.0,45410478983.0,11118030197.0
2021-04-13,71088257095.0,45410478983.0,11009729529.0
2021-04-14,73626541832.0,47410478983.0,11310440385.0
2021-04-15,74031042727.0,47410478983.0,11535583495.0
2021-04-16,74706967515.0,47410478983.0,11812432632.0
2021-04-17,76868364078.0,48410478983.0,12115983663.0
2021-04-18,77372381771.0,48410478983.0,12483647552.0
2021-04-19,80410533502.0,50410478983.0,12639137279.0
2021-04-20,80701005271.0,50410478983.0,12930239054.0
2021-04-21,81430503117.0,50410478984.0,12987391569.0
2021-04-22,81928589763.0,50410478984.0,13043977700.0
2021-04-23,81987926766.0,50410478984.0,12988860201.0
2021-04-24,82148206489.0,50410478984.0,13411122530.0
2021-04-25,82426537359.0,50410478984.0,13590355337.0
2021-04-26,82675654241.0,50410478984.0,13630330298.0
2021-04-27,83157825385.0,50410478984.0,13836785645.0
2021-04-28,83474034912.0,50410478984.0,13822975633.0
2021-04-29,83956724076.0,50910478984.0,13915412068.0
2021-04-30,83521000736.0,50910478984.0,13916570668.0
2021-05-01,84862111431.0,51910478984.0,14005444843.0
2021-05-02,85406430061.0,51910478984.0,14062872290.0
2021-05-03,86676665429.0,52910478984.0,14042296759.0
2021-05-04,86720574446.0,52910478984.0,14009748555.0
2021-05-05,89139614551.0,54910478984.0,14339394587.0
2021-05-06,89754149257.0,54910478984.0,14493174963.0
2021-05-07,90258453394.0,54910478984.0,14537012168.0
2021-05-08,90237389049.0,54910478984.0,14595495830.0
2021-05-09,90770109435.0,54910478984.0,14854492488.0
2021-05-10,92137228182.0,55910478984.0,15084907372.0
2021-05-11,93402307948.0,56910478984.0,15129779105.0
2021-05-12,94493166387.0,57910478984.0,15169491544.0
2021-05-13,94682079187.0,57910478984.0,15233860869.0
2021-05-14,94524082426.0,57910478984.0,15406742576.0
2021-05-15,94970590321.0,57910478984.0,15674809138.0
2021-05-16,95159416823.0,57910478984.0,15876014069.0
2021-05-17,95214709057.0,57910478984.0,15871710143.0
2021-05-18,96578367566.0,58910478984.0,16201756775.0
2021-05-19,96646525153.0,58910478984.0,16336061648.0
2021-05-20,95942357180.0,58910478984.0,16978168513.0
